Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
11658,5Anh8jULgeUgciLHCR25Mk,Corinne Bailey Rae,Corinne Bailey Rae,Like A Star,62,243213,False,0.606,0.226,2,-10.617,0,0.0347,0.715,0.0001,0.35,0.142,122.711,4,british
50986,4IIxX7RW9nunvLx5bg6JCE,OConnor,El Tiempo Es Tan Pequeño,No Te Aflijas,19,213333,False,0.578,0.782,9,-3.368,1,0.0274,8.83e-06,0.025,0.0979,0.173,118.909,4,heavy-metal
4132,4BMHp3DkI8VLsuB9Kr0pzu,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Divenire (Deluxe Edition),Primavera,62,442400,False,0.231,0.206,0,-13.593,0,0.0332,0.965,0.856,0.17,0.136,141.628,3,ambient
14632,0lTt725rfGgMYVdnbsXvHk,Mother Goose Club,Mother Goose Club Sings Nursery Rhymes Vol. 5: Rhyme Around the Rosy,"Twinkle, Twinkle, Little Star",31,95947,False,0.677,0.224,11,-9.197,1,0.029,0.871,1.14e-06,0.101,0.371,110.077,4,children
71312,0bMOyiuk22fAKiwNoYsRYN,Bring Me The Horizon;Jeris Johnson,Can You Feel My Heart (Remix),Can You Feel My Heart - Remix,59,197412,True,0.576,0.88,9,-3.678,0,0.0507,0.00675,0.0,0.473,0.836,139.942,4,metal
103837,54EMjNxl0bGdQY8nkd9hFQ,Peggy Lee,Weihnachtslieder 2022,The Christmas Waltz,0,173106,False,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,soul
16541,5eNlfSSTx648z2DyVVZh4W,Boston Symphony Orchestra;Seiji Ozawa,Anthems for Witches 2022,"Romeo and Juliet, Op. 64 / Act I: No. 13, Dance of the Knights",0,322666,False,0.271,0.0839,0,-19.049,1,0.0383,0.903,0.896,0.0822,0.155,102.566,4,classical
67612,3QAE1arPJAMVKt3NUqjikE,Juan Magán;Paulina Rubio;DCS,Queda poco para la PAES 2.0,Vuelve,0,213240,False,0.661,0.677,5,-6.467,1,0.0383,0.628,0.0,0.0793,0.959,174.068,4,latin
30019,7oS2EnBWSHxzR2m6CxNJYA,David Guetta;Becky Hill;Ella Henderson,All Bops,Crazy What Love Can Do,0,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,edm
60854,3kVv6jDrTn00LHXkvV91Km,Busy Signal,Ahh Haa,Ahh Haa,19,173099,False,0.639,0.665,8,-6.736,1,0.313,0.235,1.06e-05,0.162,0.651,99.981,4,j-dance
46654,7N15NT7LeJBNfkfWvrV5ne,Darren Styles,Skydivin',Blow Me Away,18,230093,False,0.464,0.94,5,-4.423,1,0.0372,0.00168,0.0499,0.212,0.0948,143.976,4,happy
60665,2cU2D6NuWZzNiAqqY6ZOSf,Bounty Killer,Up Deh,Up Deh,20,148049,True,0.565,0.88,7,-6.724,1,0.347,0.171,0.0,0.265,0.89,83.252,3,j-dance
24269,3WQBexkFPRa1u1k0b9F3nu,Surgeon,Dynamic Tension EP (2014 Remaster),Action - 2014 Remaster,9,371401,False,0.9,0.88,1,-4.48,1,0.325,0.0952,0.872,0.102,0.25,135.073,4,detroit-techno
35436,22HJ5YuNSSqwm1i2Gi0rzz,Raquel dos Teclados,VOL 1,Fantasias,41,226115,False,0.823,0.886,1,-2.748,1,0.0391,0.095,0.0,0.203,0.655,127.916,4,forro
41008,54zCdkbIALAnv8Ihi3XWlD,José González,Frühstücksmusik Herbst/Winter 2022/2023,Stay Alive,0,266906,False,0.714,0.306,6,-12.111,1,0.0388,0.726,0.168,0.0924,0.314,129.984,4,goth
27902,3LDJQuvazW0M6hGOARieEm,Dimension,Love To Me / Move Faster,Love To Me,51,253793,False,0.444,0.955,5,-2.427,0,0.0374,0.0151,0.0114,0.686,0.396,173.991,4,drum-and-bass
66737,3y3thO9GCZxsauTac1Hv1s,Lani Love,Slaying the Runway,Slaying the Runway,8,153808,False,0.756,0.543,9,-5.913,1,0.375,0.274,9.62e-06,0.139,0.437,149.877,4,kids
41790,34JS7SWgCH3282btYwsPWQ,In Flames,A Sense of Purpose (The Mirror's Truth Version),Alias,55,289240,False,0.427,0.93,10,-3.734,0,0.0592,0.0194,0.000844,0.2,0.361,170.027,4,goth
105984,6OJY8LFGdxEo0UZIARPVX3,Elengi,Yambula,Bandeko,29,85333,False,0.719,0.176,0,-13.432,0,0.358,0.182,0.798,0.145,0.377,179.95,4,study
65295,0f6cGe7JVOKXfTUZCvj43L,Ilaiyaraaja;Yuvan Shankar Raja;Ramya NSK,Neethaane En Ponvasantham (Original Motion Picture Soundtrack),Saayndhu Saayndhu,55,367746,False,0.658,0.386,11,-9.91,0,0.0315,0.746,0.00269,0.348,0.295,100.012,4,k-pop
23035,7aIEY85BK4Y9LQwT0MXz2V,Robin Schulz;David Guetta,EDM Hits,On Repeat,0,190217,False,0.609,0.801,1,-8.483,0,0.0694,0.0246,0.00255,0.37,0.202,122.958,4,deep-house
88602,61YzdCCBPM5Pc7lIiD5i8C,K'NAAN;Adam Levine,Troubadour,Bang Bang,69,186533,True,0.623,0.901,10,-4.402,0,0.182,0.0785,0.0,0.0251,0.896,179.985,4,reggae
109854,5IE9m0dNaRoVbdYUeRTkSl,Joris Voorn,Four,Mano,14,252053,False,0.719,0.553,1,-12.137,0,0.0404,0.433,0.895,0.108,0.207,126.023,3,techno
48162,44xuQEWJJd4aWSaFUrPOlA,Fat Joe;Remy Ma;David Guetta;French Montana;InfaRed;GLOWINTHEDARK,"All The Way Up (Remix) (feat. French Montana, Infared & GLOWINTHEDARK) - Single",All The Way Up (Remix),50,211836,True,0.671,0.894,11,-3.701,0,0.0583,0.00758,0.00184,0.152,0.32,98.013,4,hardcore
22685,4YZheVi8mEl3p6vtuNMNYh,Revenge The Fate,Redemption,The End,22,201133,False,0.442,0.96,4,-2.885,1,0.103,3.37e-05,0.0252,0.207,0.161,120.002,4,death-metal
109479,1ZE6ebWHUSp2v6JAPpp8eS,Einmusik,Wormhole,Wormhole,43,437953,False,0.804,0.845,1,-9.102,0,0.0589,0.000546,0.916,0.096,0.0372,124.011,4,techno
105727,5RTb1F42RjewhYHgve8I6d,Nathan Kawanishi,Yokohama Sunrise / Nightfall at Hanazoo Shrine,Yokohama Sunrise,8,128800,False,0.575,0.429,9,-10.417,1,0.0375,0.826,0.817,0.379,0.112,75.012,4,study
2086,5TuTzdZVv2k4Gtl7Rn6pow,Los Enanitos Verdes,Triste Hora,Lamento Boliviano,0,222226,False,0.714,0.734,4,-7.125,0,0.0306,0.176,0.000618,0.115,0.68,123.57,4,alt-rock
98394,3e531rUDQV8sPv182A1FHY,Jubiläumscast Wien 2012,Elisabeth - Gesamtaufnahme Live - Jubiläumsfassung,Jedem gibt er das seine,26,295520,False,0.493,0.322,0,-13.645,1,0.205,0.774,0.0,0.185,0.194,119.642,4,show-tunes
16798,1OpwniSqFhbMeEPvnqjIgb,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,"Contredanse in G, K.610 ""Les filles malicieuses""",7,91400,False,0.538,0.107,7,-18.673,1,0.0429,0.987,0.82,0.0962,0.415,114.887,4,classical
32687,7aEivHwZvqNHoqsXoNKcWL,Tiga;Tiësto,Mind Dimension (Tiësto Remix),Mind Dimension - Tiësto Remix,60,220952,False,0.844,0.907,6,-5.432,1,0.147,0.0207,0.505,0.0419,0.0743,126.03,4,electronic
62197,4hC2YJ7vTBMwr2qIIaEvMF,Gregory Porter,Christmas Day Chill,The Christmas Song,0,224906,False,0.321,0.09,0,-21.296,0,0.0321,0.838,0.00266,0.0998,0.157,65.825,4,j-pop
12354,7255DLbds9KpfLuB78sfDi,Eason Chan,我最喜愛的Eric Kwok作品展,無人之境,15,221066,False,0.535,0.564,2,-7.224,1,0.0394,0.361,0.0,0.119,0.278,123.892,4,cantopop
101660,6A1rTs49C6c3KVyGoKG6el,Dax Wolf,Glauben,Glauben,60,196109,False,0.0862,0.067,1,-27.697,1,0.0456,0.92,0.966,0.108,0.0367,167.199,3,sleep
78576,6uYeI9Q8xyohEZ2gaCCQzY,Lollies,Mittendrin,Arsch im Sand - Auf die Fresse DJ-Mix,27,180767,False,0.801,0.993,7,-1.604,1,0.0916,0.0932,0.0,0.275,0.958,134.018,4,party
17895,4sLrEAfwvFAkaL1kwHmvPC,Free Refills,Raw Steak Black Coffee,Malfunction,15,116804,False,0.384,0.955,2,1.795,1,0.0851,0.00312,0.603,0.0542,0.888,187.112,4,club
45971,4MUPLEaui9JXPSkFjFkokH,Alvino Rey,Lost Halloween,The Bat,22,117840,False,0.631,0.504,5,-8.531,0,0.0345,0.545,0.819,0.289,0.83,110.193,4,guitar
73760,2O2oWOUJM14dWhQNpkcSbD,Radio Slave;NEZ;Dixon,Wait A Minute (Dixon Extension),Wait A Minute - Dixon Extension,40,387096,False,0.659,0.646,11,-9.142,1,0.0499,0.281,0.0804,0.108,0.21,124.02,4,minimal-techno
58453,4AaZtoVREGSOTMzdzLoCGK,Drowning Pool,Sinner,Sinner,59,147333,False,0.576,0.96,4,-2.605,1,0.0759,0.000436,3.23e-05,0.0659,0.532,120.95,4,industrial
85502,3SFXsFpeGmBTtQvKiwYMDA,The Offspring,Americana,Pretty Fly (For A White Guy),75,188666,False,0.723,0.895,11,-3.707,0,0.102,0.088,0.0,0.0717,0.963,143.373,4,punk-rock
15926,5Y1JDF28qQDml25pVadnzb,Tristam;Braken,Frame of Mind,Frame of Mind,58,274285,False,0.435,0.725,1,-6.969,1,0.0609,0.0424,3.89e-06,0.105,0.397,174.989,4,chill
106749,6vJn4JH8MFekL3EG76dzLW,Melissa Horn,Säg ingenting till mig,Med ena foten utanför,36,228693,False,0.48,0.228,8,-11.858,1,0.0307,0.956,0.032,0.106,0.237,107.01,4,swedish
29950,089tprIgsyFSOrZpugamLI,Ekali;ZHU,Blame,Blame,45,177151,False,0.624,0.68,9,-7.285,0,0.0421,0.114,6.78e-05,0.0614,0.117,91.998,4,dubstep
76153,3IWc2l9A8RyPfJpDmtRwtu,Secret Garden,You Raise Me Up - The Collection,Lotus,41,275600,False,0.24,0.231,4,-13.889,0,0.0366,0.771,0.903,0.277,0.0384,81.013,3,opera
102725,7lpmIGFw7Kc9qIdq4cGs34,Hozier,Hozier (Special Edition),Arsonist's Lullabye,60,266611,False,0.281,0.426,6,-9.07,0,0.0526,0.593,0.0446,0.124,0.181,177.714,3,songwriter
104967,5oNabWAMjTHvsEpDnLCY5u,Cyclo;Rid3r,Tirita,Tirita,26,216480,False,0.601,0.389,6,-10.248,1,0.0435,0.68,0.0,0.0632,0.214,139.687,4,spanish
16343,1PeeZjiGNzzUUc8epzLtvv,Philip Glass;Víkingur Ólafsson,Classical Running,Glassworks: Opening,0,464453,False,0.0713,0.00696,3,-39.507,1,0.0405,0.994,0.915,0.071,0.0977,213.848,3,classical
68776,2K4I5sjjWuWNobvDVCmr7x,La Rata Bluesera,La Rata Bluesera,Santa Lucía,42,278373,False,0.563,0.714,4,-4.86,1,0.0456,0.644,0.0,0.619,0.687,119.336,4,latino
103844,3anT9gauleMqI8Tp1ozEq8,Peggy Lee,pov: you ride on santa's sleigh,I Like A Sleighride (Jingle Bells),0,125613,False,0.758,0.451,6,-8.001,1,0.0375,0.75,0.0,0.0503,0.737,122.912,4,soul
28744,0Q6rRTjoZBnNovzOR6LqTS,Danakil,Echos du temps,La route des songes,26,408120,False,0.848,0.602,7,-6.52,0,0.0712,0.292,0.000414,0.648,0.792,146.0,4,dub
5325,5hGrVEE49LCkPibt2XTaGy,Rustage,Sasuke,Sasuke,42,181773,True,0.739,0.893,3,-3.701,0,0.329,0.622,0.0,0.136,0.794,136.119,4,anime
69917,6dtx4rEFR3iKb2H2OlxwSt,Kester,Prapanchasathyam,Ullam Nondhu,19,372800,False,0.505,0.368,0,-11.483,1,0.0281,0.408,0.0,0.133,0.419,129.609,3,malay
25007,4UDmDIqJIbrW0hMBQMFOsM,Bee Gees,Staying Alive (Original Motion Picture Soundtrack),Stayin' Alive,77,92866,False,0.707,0.535,10,-19.793,0,0.0436,0.113,0.00615,0.0884,0.641,103.644,4,disco
85820,5xFWlwt0VB7m4ZhCNoEQTW,Die Toten Hosen,Alles aus Liebe: 40 Jahre Die Toten Hosen,Chaot (in mir),36,195130,False,0.495,0.96,1,-3.116,1,0.0771,0.00128,0.0,0.19,0.686,162.004,4,punk-rock
93201,70ToSMETBlQ5U7VVqP4n7b,Maya Kristalinskaya,Velikie ispolniteli Rossii XX veka: Mayja Kristalinskaja,Nezhnost',26,173992,False,0.287,0.373,0,-8.807,0,0.0294,0.945,0.00052,0.12,0.241,109.613,3,romance
71072,30NeE5qu2FrSkXQMra1WED,KISS,Rock Workout 2023,Rock And Roll All Nite,1,175853,False,0.54,0.926,1,-6.205,1,0.162,0.0191,0.0,0.651,0.686,144.8,4,metal
42572,40p8FDrWaszjXUvyM5MYwl,Weekend Nachos,Apology,2015,14,344379,False,0.285,0.788,7,-3.907,1,0.171,1.41e-06,0.821,0.262,0.0791,132.234,4,grindcore
14304,0VYTLUQUMvLHprTvMyExwx,Peppa Pig,My First Album,Expert Daddy Pig,51,170904,False,0.757,0.587,10,-6.346,1,0.144,0.685,0.0,0.288,0.601,136.9,4,children
106391,1I3ihhrWe3S717hpiU686X,Larz-Kristerz,Det måste gå att dansa till,Det måste gå att dansa till,41,224186,False,0.64,0.853,11,-6.236,1,0.0315,0.0464,3.55e-05,0.0515,0.963,146.998,4,swedish
76661,1B2ctf6rfVDfXAlemRKgoE,Susan Boyle,A Wonderful World,When You Wish Upon a Star,20,215760,False,0.174,0.298,10,-10.894,1,0.0356,0.862,3.03e-06,0.281,0.0793,140.887,3,opera
93078,7yFjT2BehN04qwTQtk9m6i,Zhanna Bichevskaya,Жанна Бичевская: Избранные записи,Чёрный ворон,11,289786,False,0.356,0.129,3,-14.412,1,0.0317,0.948,0.000826,0.108,0.22,97.427,4,romance
60622,2VWeZ0zqoCSYNPfj3HfpuW,Vybz Kartel,Gone Too Soon,Gone Too Soon,20,195417,False,0.787,0.677,6,-4.987,1,0.0761,0.575,1.14e-06,0.27,0.577,101.925,4,j-dance
4095,6yvAfQ4xM01Sq00DZ54sDl,Dmitri Shostakovich;Ares Trio,Babadjanian: Piano Trio - Shostakovich: Piano Trio No. 2,Piano Trio No. 2 in E Minor: IV. Allegretto – Adagio,2,645210,False,0.287,0.19,6,-16.959,0,0.0379,0.941,0.369,0.0906,0.177,77.583,4,ambient
94256,6awEFGRJn9q75S3oYxnJEs,yaeow,i don't wanna let u go,i don't wanna let u go,48,144000,False,0.721,0.285,6,-12.696,1,0.0848,0.804,0.0321,0.324,0.258,110.026,4,sad
82992,68sPLsAnLniQlX6J1Pj0Cd,The New Pornographers,Brill Bruisers,Marching Orders,22,259079,False,0.587,0.904,4,-6.249,1,0.0319,0.00119,0.133,0.353,0.882,114.021,4,power-pop
100201,55usOKmOdjhZvSvgV4Zu7b,Soda Stereo,Obras Cumbres (Parte 2),Danza Rota,41,211680,False,0.73,0.891,0,-5.137,1,0.0532,0.0879,0.000304,0.0685,0.64,127.636,4,ska
36529,4uoF7cX5NXaj1K4FuNROhB,Spider ZED,Jeune intermittent,Chaussettes,34,178961,True,0.886,0.745,11,-8.124,0,0.0395,0.633,0.00855,0.111,0.537,129.978,4,french
35015,5vVKicXL5lVAUF4zcvscK6,Zé Vaqueiro,Nunca Foi Amor,Nunca Foi Amor,52,164416,False,0.673,0.891,11,-3.301,0,0.0478,0.698,2.92e-06,0.184,0.845,151.952,4,forro
60962,1yBfX6XP085S7jZxQnpymy,Vybz Kartel,Kingston Story (10th Anniversary Deluxe Edition),Drinkin & Smokin,18,206071,False,0.715,0.571,9,-8.214,0,0.306,0.0803,7.07e-06,0.101,0.369,83.453,4,j-dance
18415,69UYAHbYTQMIvQePYRAKZj,Tom Papa,Freaked Out,Chinatown,22,284122,False,0.533,0.961,6,-4.327,1,0.921,0.836,0.0,0.938,0.209,77.296,4,comedy
83187,40pk0IuB1bapgLk5rL6CrK,Morgan Page;HARBER;sid tipton,Armada Music - ADE 2022,Body Like,0,189508,False,0.661,0.822,7,-5.969,1,0.0365,0.000837,0.00202,0.125,0.476,124.001,4,progressive-house
110600,4oaOiFsrOQFqRnIU3hg3cM,Seven Lions;Myon;Shane 54;Tove Lo,Worlds Apart,Strangers,49,204120,False,0.577,0.706,0,-7.421,0,0.0404,0.0147,2.56e-06,0.128,0.458,129.974,4,trance
44365,6VfK6BuYSrjYm2w5hjUWN4,Linkin Park,Minutes to Midnight (Deluxe Edition),Shadow of the Day,41,289633,False,0.503,0.373,11,-8.367,1,0.0304,0.0148,0.0289,0.109,0.044,109.74,4,grunge
59719,4x83KMU3WjevkuqtWeaqBd,ArtSaves,Decay,Clearing cache,0,223750,False,0.512,0.99,9,-7.526,0,0.151,6.04e-05,0.923,0.173,0.0608,135.992,4,iranian
7518,5kvae4W4IJboRyiHsBO3Xt,Kruger Brothers,Up 18 North,Dusty Trail,23,235866,False,0.519,0.565,2,-12.287,1,0.0299,0.64,0.976,0.111,0.496,91.988,4,bluegrass
54767,7j98LC2hHwXpMVnEADnAbO,Yimino,Autonoe Vora,Doe,9,350023,False,0.732,0.625,9,-12.329,0,0.0798,0.35,0.793,0.092,0.572,162.491,4,idm
113303,7gbdU7Cuj07lHi0qW0vZcG,Bethel Music;kalley,We Will Not Be Shaken (Live),Ever Be - Live,54,322326,False,0.394,0.56,2,-6.925,1,0.0281,0.00162,0.000582,0.107,0.107,138.057,4,world-music
103697,2KeYak32m4woe19To44AFD,Joss Stone,Christmas Dinner,All I Want For Christmas,0,193621,False,0.588,0.332,0,-12.255,1,0.0542,0.59,4.45e-06,0.0468,0.153,86.985,4,soul
17018,26BETKUTsxD6cX5QY1C9qz,Le Castle Vania,John Wick (Original Motion Picture Soundtrack),LED Spirals,43,58462,False,0.843,0.576,1,-6.668,1,0.158,0.00679,0.905,0.211,0.281,120.052,4,club
31186,6yUlfM1fMgopGW8PSuorxE,Ellie Goulding,Falling in Love,"Love Me Like You Do - From ""Fifty Shades Of Grey""",1,253279,False,0.271,0.648,8,-5.664,1,0.051,0.248,0.0,0.121,0.261,189.218,4,electro
7944,4JqzGkkvjziDmYfPB4r8yf,Jerry Garcia Band;Jerry Garcia,"After Midnight: Kean College, 2/28/80",I'll Take A Melody - Live,22,841146,False,0.544,0.527,9,-9.615,1,0.0405,0.333,0.171,0.954,0.465,122.701,4,bluegrass
98296,59IAebXHrDfKzPOYrpYZTl,Laura Osnes;Harriet Harris;Ann Harada;Marla Mindelle,Rodgers + Hammerstein's Cinderella (Original Broadway Cast Recording),When You're Driving Through the Moonlight,28,175480,False,0.543,0.296,2,-9.086,1,0.0419,0.882,0.0,0.328,0.372,117.143,4,show-tunes
5787,1yUV3xzgaFWG2Koe9Sfcwd,BURNOUT SYNDROMES,Good Morning [New] World!,Good Morning [New] World!,51,258613,False,0.39,0.916,0,-2.859,1,0.0579,0.0229,0.0,0.197,0.483,92.118,4,anime
19674,6Bs9rgmIcVP39VdnhedfQI,Michael Ray,Finest Country,Get to You,0,191546,False,0.481,0.562,3,-5.661,1,0.0319,0.348,0.000428,0.106,0.212,167.962,4,country
66202,1Gdrb2Ak7nwThXIb4BejCo,Debbie Doo,Let's Star Jump!,Let's Star Jump!,30,111360,False,0.769,0.853,0,-4.676,1,0.049,0.0482,0.117,0.0829,0.936,124.913,4,kids
85903,46Qy1xAr2K7rylRYwdQ6Gw,Faster Pussycat,Wake Me When It's Over,House of Pain,55,344613,False,0.508,0.727,0,-6.159,1,0.0346,0.0475,3.86e-05,0.0869,0.249,121.323,4,punk-rock
79556,2nqVa3s6vyN10I8mjb4KwI,Elton John,Love Songs,Candle In The Wind,46,228933,False,0.596,0.468,4,-11.694,1,0.0292,0.208,5.17e-06,0.195,0.584,124.139,4,piano
18494,5mLANJJGRMBKsdZWUfn6UC,Kathleen Madigan,Gone Madigan,"Oprah, Sarah Palin",23,392425,True,0.592,0.806,9,-4.8,1,0.876,0.848,0.0,0.505,0.529,85.642,4,comedy
36800,1gtA0oV2QCxDowZaPkKX0c,GIMS;Lil Wayne;French Montana,Corazón,Corazón,38,227014,True,0.761,0.784,3,-5.974,0,0.0752,0.187,3.47e-05,0.104,0.342,100.036,4,french
25310,3m0y8qLoznUYi73SUBP8GI,Ray Parker Jr.,Ghostbusters (Original Motion Picture Soundtrack) [2016],Ghostbusters,69,245253,False,0.788,0.846,4,-5.017,1,0.0372,0.0103,0.000281,0.26,0.738,115.636,4,disco
50676,2ZvtJPZa4laIvxv0aVHzNU,Carajo,Basado en Hechos Reales,Perfecto Regalo,22,249341,False,0.625,0.941,8,-4.135,1,0.0613,0.00482,0.0,0.377,0.368,110.011,4,heavy-metal
59745,1Eynp5iXXW6nXz5TQ4Q7Dd,Spuntic,Foundation,Lifeforms,0,190000,False,0.159,0.0736,3,-21.123,0,0.0406,0.975,0.975,0.0854,0.0355,108.997,3,iranian
105678,3yUHU5ujrIbLjXaQFdN5Ii,Justnormal,Space Bouquet,Pageantry,24,153750,False,0.679,0.733,8,-5.582,1,0.0777,0.2,0.86,0.364,0.144,80.012,4,study
2686,39dQlrBRyv03PaPZbYTo51,Eels,Home For Christmas 2022,"Christmas Is Going To The Dogs - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",0,177466,False,0.579,0.865,0,-6.198,1,0.0996,0.146,0.000371,0.237,0.921,162.963,4,alt-rock
64487,1yo7eQcZzXO0UYXo3p9qmI,Dean Martin,Christmas Classics,"Baby, It's Cold Outside",0,143733,False,0.439,0.196,0,-16.093,1,0.0601,0.88,0.0,0.0513,0.525,129.581,4,jazz
47674,0o8AsVRLRF15nT8GsLz5zO,Charlie Brown Jr.,Chegou Quem Faltava - Volume 2 (Ao Vivo),Céu Azul - Ao Vivo - Chegou Quem Faltava,37,198101,False,0.634,0.631,0,-7.827,0,0.0302,0.244,0.0,0.743,0.514,128.562,4,hard-rock
43080,6URLR9SwPALBhLIURttw7v,Kemuel,Filhos Acústico,Me Lembro - Acústico,44,298481,False,0.452,0.299,7,-11.7,1,0.0407,0.794,0.0,0.046,0.233,78.769,4,groove
102597,7sV7mOO4k0RNz9Un8d8OWg,The Monkees,Christmas Music - Holiday Hits,Unwrap You at Christmas,0,212080,False,0.671,0.801,10,-3.366,1,0.0322,0.247,0.0,0.328,0.473,127.994,4,songwriter
5143,6oSCR9n71tmwWL3GFb65Ec,ENHYPEN,DIMENSION : DILEMMA,Upper Side Dreamin’,64,189402,False,0.608,0.886,0,-3.027,1,0.0773,0.0281,0.0,0.446,0.783,106.02,4,anime
45904,241ZXbv26EbLNmVADe6yDK,Liam Stoler,West End,Satellites,46,156152,False,0.527,0.0328,3,-17.784,1,0.063,0.99,0.942,0.111,0.205,95.319,4,guitar
41682,7htgI5jEuVM8lddcPufeWH,Lacrimosa,Stille,Siehst Du mich im Licht?,24,498733,True,0.588,0.758,0,-7.591,1,0.029,0.000838,0.0934,0.192,0.556,120.045,4,goth
2969,5AU57UY8wDFicbZw8E6mw2,The Score,Carry On,The Champion,56,159741,False,0.407,0.653,2,-5.901,1,0.035,0.000935,0.00434,0.402,0.355,85.985,4,alt-rock
77215,1nj97Ce79lJcm7rtBz4wjo,Mumuzinho;Dilsinho,Resenha Do Mumu (Ao Vivo),Tomara / Trovão - Ao Vivo,48,211127,False,0.523,0.754,7,-6.3,1,0.0515,0.565,0.0,0.904,0.778,150.915,4,pagode
95402,3RwVwSd9y9kjJpQSRjVWqv,Pedro Arroyo,Para Todo El Mundo,Solos En El Cuarto,31,276560,False,0.663,0.822,1,-4.359,1,0.0429,0.506,0.0018,0.0773,0.84,172.711,4,salsa
32234,3dAvoxoiRsAGa87VPMnbbl,WATEVA,Ber Zer Ker,Ber Zer Ker,44,201230,False,0.811,0.914,11,-3.764,0,0.206,0.00322,0.00051,0.321,0.368,129.951,4,electronic
88121,1ia62vfFbklbRgNfx0CPC5,J Balvin;Mr Eazi,Halloween 2022 Perreo Vol. 4,Arcoíris,1,187120,False,0.611,0.781,2,-5.261,1,0.149,0.08,0.0,0.264,0.413,186.162,4,reggae
81789,6tkl6rjuXWtVOCaXSSSCz2,Armaan Malik,2016 Shinning Star - Armaan Malik,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")",66,174039,False,0.299,0.447,3,-7.862,0,0.0383,0.858,0.000314,0.097,0.321,121.723,4,pop
77270,5OA7hefkKNCxb1qJ8UA2xR,Thiago Martins,A Gente Combina,A Gente Combina,47,214972,False,0.517,0.805,11,-6.908,1,0.0514,0.741,0.0,0.968,0.873,176.095,4,pagode
23962,5Gl0Oedhzp5KzHeajiZSxQ,Martin Ikin,Hooked,Hooked,52,192380,False,0.747,0.998,5,-5.934,1,0.0516,0.0207,0.705,0.058,0.724,125.989,4,deep-house
38903,14pWwYKnJzzxfRi97MDdaD,Mild High Club,Skiptracing,Kokopelli,48,175459,False,0.463,0.33,1,-10.737,1,0.0384,0.32,0.0818,0.525,0.168,146.649,4,garage
109439,5PDUqXNuQQhhRwwA85EjE1,Dj Promo,Falta,Falta,30,69362,False,0.685,0.572,6,-8.112,1,0.0993,0.516,0.816,0.24,0.586,142.366,4,techno
24776,4SSYENHNcP0d6SSf7ebNNa,Aaron Carl,Detrevolution,Drive (I-75),7,201693,False,0.736,0.609,2,-13.15,1,0.0477,0.0268,0.803,0.448,0.279,147.992,4,detroit-techno
16431,4Pam4BT3FYZwoWcOLaYodV,DragonForce,Halloween Metal Nights,Fury Of The Storm,0,406826,False,0.233,0.911,4,-5.114,0,0.08,3.34e-05,0.258,0.344,0.197,199.851,4,classical
89379,0cZPaB4GUe0mfx1KXr6FBR,Don Omar,Perreo en Halloween,Guaya Guaya,4,194013,False,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,reggaeton
62550,7dH0dpi751EoguDDg3xx6J,Yuuri,ドライフラワー,ドライフラワー,67,285586,False,0.463,0.624,7,-5.118,1,0.0274,0.426,0.0,0.221,0.521,147.929,4,j-pop
19322,4L6mJJhYx3PNhKhaXX4BCw,Lynyrd Skynyrd,Country Car Hits,Simple Life,1,197106,False,0.549,0.891,6,-4.044,1,0.0351,0.0141,0.00323,0.0661,0.508,111.996,4,country
105438,0vNOksvNTv0Kr5igbCggBm,Justnormal,Don't You Leave,Don't You Leave,11,144489,False,0.496,0.511,0,-6.55,1,0.0571,0.826,0.804,0.12,0.399,195.202,4,study
107361,5UHuuQGEgMbZrYnHjQG9ny,a-ha;Kygo,Take on Me (Kygo Remix),Take on Me - Kygo Remix,55,226666,False,0.535,0.78,9,-6.008,1,0.113,0.159,0.000761,0.137,0.622,179.964,4,synth-pop
89509,2OnxKo0mQEOTn6EdCQfVGr,Fuego;Nicky Jam;De La Ghetto;Amenazzy;C. Tangana,Halloween 2022 Perreo Vol. 4,Good Vibes - Official Remix,3,236906,False,0.757,0.614,4,-6.042,0,0.139,0.0548,5.25e-06,0.31,0.279,100.037,4,reggaeton
62571,4D9QMZ3n8OupOPdxU0MMBS,EMMA WAHLIN,Make A Move,Make A Move,55,189146,False,0.822,0.591,9,-6.615,0,0.0515,0.0133,0.147,0.114,0.384,124.015,4,j-pop
14023,4IFILVvOQrVWbCDamYBNkF,Kidz Bop Kids,Para pedir dulces,Thriller,0,229020,False,0.675,0.972,6,-5.397,1,0.0898,0.014,0.000318,0.657,0.756,119.059,4,children
